indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y015_024,31,201,153.3077424527164,0.04637829073768416,0.01594486916019003,0.02342968409110766,0.08973881482083632
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y025_034,31,155,121.05528475202982,0.20074354352432297,0.04819571898639695,0.12234584110611452,0.31154492223535524
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y035_049,31,131,100.4325175272904,0.3435205452633085,0.06374060542354784,0.2311871883720975,0.47659981848813254
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y025_049,31,286,221.45613276847536,0.2646350578643809,0.04462710993476319,0.1867176350350671,0.3606487587711043
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y015_019,28,106,79.92164930822193,0.0057170933222815,0.00439500819236009,0.00126181102114591,0.02550169483632082
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y020_024,28,95,73.57858657942334,0.08752367012566953,0.03085149589592554,0.04304976512546819,0.16979072876041065
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y025_029,30,92,72.02805468449878,0.15574361270647882,0.04857446239825876,0.08208873161960206,0.27564053054847
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y030_034,28,63,49.19286408646341,0.261881658944355,0.06177020467408965,0.15942251715719524,0.39893807116309576
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y035_039,25,50,38.30316742167929,0.37840154596375986,0.0933729847410235,0.21850726436530804,0.569965358006514
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y040_044,21,40,30.13754759223269,0.2833060427259355,0.10841909967568396,0.12188692546265768,0.5295752466818986
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,both,Y045_049,22,41,32.07851409274882,0.3621696619389754,0.0898392867064441,0.20945576613248332,0.54891553155084
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y015_049,31,209,158.01736636475206,0.16676749418826434,0.03022070705495484,0.1155796409761428,0.23461167560852583
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y015_024,29,87,65.2523573494438,0.03315769954170429,0.01927315159640165,0.01044560122599872,0.10025024991806689
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y025_034,28,67,52.222909800230035,0.10834234160146965,0.0401681074760505,0.0510408126152139,0.21537381448654824
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y035_049,28,55,40.86885676565202,0.4366799070357512,0.08022185571592011,0.2903208368523719,0.5949655081736239
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y025_049,31,122,93.0912195205904,0.2520930780466933,0.04153717474089164,0.17956843299541073,0.3417093138392516
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y015_019,25,50,38.89127691586601,0,0,,
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y020_024,21,37,26.49115696832559,0.07763611151355394,0.04312247848314674,0.0252048963967157,0.21507096505205583
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y025_029,22,38,29.920975112344024,0.118676281794432,0.05974218734943332,0.04210626561539415,0.29203711210009137
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y030_034,19,29,22.449070570233403,0.0959608693588812,0.0519960846508765,0.03174807616933774,0.25574476066201507
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y035_039,15,18,13.580928148964611,0.34322246806269174,0.13139476049198995,0.14290077261253423,0.6209235743768452
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y040_044,12,16,11.496036680667649,0.3803118362447976,0.13672343773969164,0.1644792436091338,0.6567447518573238
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y045_049,15,21,15.814709339087036,0.5609669430484137,0.1050858377445039,0.3563585476595897,0.7467548529414135
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,male,Y050_054,10,14,11.915500617938347,0.09784841094997426,0.0840218694428149,0.01651368728926538,0.41197372231820584
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y015_049,31,278,217.8552692550004,0.1909698449754146,0.03612528083848666,0.12988233679008493,0.27181334681400166
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y015_024,31,114,88.73986056282662,0.0574940946050405,0.02027268820780192,0.02846754484897918,0.11268438586932264
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y025_034,30,88,69.32596590687346,0.2798542767769759,0.07107191920360441,0.16295977258816063,0.4368391202757881
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y035_049,30,76,60.203000993786574,0.26927434065187217,0.07003125404234001,0.15500386631036445,0.4253783612365477
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y025_049,31,164,129.48426067233476,0.2750349412071822,0.06001598663116202,0.17376601325182162,0.4063000205124823
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y015_019,23,56,41.44979833005837,0.0119175672730118,0.00927028580092238,0.00257139241029139,0.05341485054412458
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y020_024,28,58,47.46323998152305,0.09391128994805407,0.03727122286305553,0.04207673967479733,0.19650223149890753
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y025_029,26,54,42.24912495207768,0.18445300510258925,0.07564813482379959,0.07783815180347697,0.37734337803306106
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y030_034,21,34,27.090236115517477,0.4244727188163705,0.08154765401502058,0.2771407365948043,0.5865718205319695
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y035_039,23,32,25.013205152953745,0.40122721849357346,0.10997427601454822,0.2145777823236703,0.6217165586685097
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y040_044,16,24,18.78901949873745,0.21490127226645267,0.1042917701495052,0.07535757124866138,0.47898768051855695
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_26_demo,Thyolo,all,female,Y045_049,15,20,16.491420798437765,0.13651745733565324,0.09189249295901876,0.03316954315573248,0.4214920697770601
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y015_049,30,488,319.8234211073467,0.10958891024710228,0.02094604635323465,0.07476714437584986,0.15786139163190507
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y015_024,30,200,134.98419220525253,0.05700138545936785,0.02065527570078433,0.02767552243764329,0.11376600554778073
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y025_034,30,162,96.530366820548,0.15129599877112063,0.04060314598555224,0.0875252510297082,0.2488581358568289
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y035_049,30,126,95.82090831096276,0.1438490754399753,0.04190932616391402,0.07939143592282237,0.24662027246359
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y025_049,30,288,184.84549241298552,0.1483365749317233,0.02788905855371722,0.10152567159688676,0.21164658120597837
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y015_019,29,116,83.14383446200978,0.04247077338788724,0.01902866892427554,0.0174187637748713,0.09989020120566712
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y020_024,28,84,53.711759912669926,0.07476351829410843,0.03849267082337579,0.02643270363274335,0.1938674190608781
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y025_029,28,88,53.3828493425964,0.18591397756097924,0.07897078237173123,0.07589715785721456,0.3883816970709418
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y030_034,27,74,43.22452722278873,0.1108970495471651,0.04205983643185678,0.05128633712015462,0.22347334147737852
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y035_039,26,68,48.81066924488278,0.14717081405691704,0.05792545878129489,0.06528264484805323,0.29892697037482346
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y040_044,20,35,29.038789600812173,0.2308080195923949,0.08228873761918082,0.10791590750062031,0.4267067147253837
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,both,Y045_049,16,23,19.407765886306677,0,0,,
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y015_049,30,231,154.69259583618103,0.08678748218329455,0.01797716115855219,0.05742821580905191,0.12910042093631727
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y015_024,29,93,64.31220438247313,0.0349137431985649,0.01950030112618718,0.01150235850776958,0.10110199355427842
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y025_034,27,71,43.96264892906435,0.11274060951098056,0.05296482109400342,0.04307319347713773,0.26400227467774373
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y035_049,29,67,48.24001036571724,0.13383271876374936,0.04470617215897816,0.0676497399557712,0.2475709020337512
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y025_049,30,138,90.43421967875555,0.12230274141416742,0.03140583373055973,0.07281518437412265,0.19823280994515224
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y015_019,27,62,43.48616072293751,0.05489988689459856,0.02892456963857473,0.01910733054118017,0.1476480456360348
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y020_024,17,31,21.20889125633919,0,0,,
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y025_029,23,36,24.256508089982425,0.1503939241498927,0.11109132798281782,0.03120251184332232,0.493132287408974
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y030_034,22,35,20.135471876330808,0.07550386994285421,0.04856238707631,0.02045975464806249,0.2420439008284436
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y035_039,23,37,25.022368551926025,0.1335912519262422,0.06213767032939428,0.05108726985693418,0.3063238069185882
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y040_044,12,19,16.06228248670618,0.20941953909680025,0.10427907529303083,0.07156448854869071,0.4765288326263945
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y045_049,8,11,9.176955753945032,0,0,,
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,male,Y050_054,11,15,12.78083462686931,0.12518841396996624,0.08463448435215457,0.03050590001282282,0.3942402509427671
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y015_049,30,257,165.1945538202771,0.13034577333326144,0.02969423011710955,0.08231283639632467,0.20029038058449145
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y015_024,30,107,70.87224313807288,0.07555345284469853,0.03412531193663932,0.03041404329030804,0.1755568883573141
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y025_034,29,91,52.60347667420466,0.1822943359851926,0.05117396716156687,0.1021332465421955,0.30406467715821084
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y035_049,24,59,49.226211567639325,0.1566207820050718,0.05430604171183391,0.07660582503485912,0.29363484419952535
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y025_049,30,150,94.41439689647208,0.1734788236980382,0.03984758010664616,0.10852854077732892,0.2657136665587961
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y015_019,27,54,39.66546293666425,0.02857768868198774,0.02863864952740742,0.00387988666177779,0.1817987395765845
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y020_024,26,53,32.63832067362312,0.1185470958965035,0.05671925798559475,0.04435625954692636,0.28041759103737685
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y025_029,22,52,29.471016113878388,0.2107493835568204,0.07509734206227056,0.09927478956741768,0.3928090030721764
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y030_034,22,39,23.162260150241057,0.14430505540008115,0.06210780680060511,0.0592007429592123,0.3112733087838701
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y035_039,16,31,26.0437139854403,0.1673257560389613,0.08260499883510775,0.05914885603981527,0.3911044168485394
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y040_044,13,16,12.98718320999448,0.2562619988310519,0.12120959163867503,0.09013761600914127,0.5451216233828022
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_27_demo,Chikwawa,all,female,Y045_049,10,12,10.234409683913304,0,0,,
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y015_049,29,476,391.7655082834189,0.15061587737947205,0.02242891340436563,0.11170909495303329,0.2000220720418681
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y015_024,29,208,175.8923351077082,0.03218892316586864,0.01435008399269996,0.01330470553586075,0.07581714349361247
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y025_034,28,146,111.4971041935299,0.2177397589126175,0.04378603530328461,0.1439664480481321,0.3153888948142477
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y035_049,29,122,105.7860655307561,0.26616249495285194,0.04948898643780311,0.18082259743379825,0.3734189891714093
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y025_049,29,268,216.43133076809573,0.23979635279560368,0.03259790262637489,0.18178835316034175,0.30931691545961615
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y015_019,28,113,99.33734649126222,0.02397823454904627,0.02314026945687826,0.00352523753411106,0.1457413265457677
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y020_024,27,95,76.89485214037308,0.04190055149819107,0.01741755170609606,0.01834259179888174,0.0928528591729504
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y025_029,25,94,70.86592022926669,0.1928189713883782,0.04058560413840914,0.12533086090894435,0.28481450814833664
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y030_034,26,52,40.64830629607216,0.2623237181370751,0.06856700062936491,0.15079158692574854,0.41594415703922344
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y035_039,21,58,52.34448189630806,0.2678289352751687,0.05542624065787431,0.17369760678372248,0.3889598586707534
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y040_044,26,41,33.33511775921311,0.25567288947523126,0.07286205786468937,0.1395544021201823,0.4211223790653371
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,both,Y045_049,17,23,21.46678001226901,0.283897879308883,0.10123132622137072,0.12997786789872143,0.5126817999431441
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y015_049,28,201,166.18936081524706,0.12939633385953944,0.02637170750062336,0.08587077352943567,0.19038890311473605
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y015_024,28,94,79.6938853728742,0.0216102287886649,0.01517875134738452,0.00537930543277297,0.08274055015781616
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y025_034,20,47,36.54642493779831,0.15928784349729028,0.06233965735157105,0.07070363671566583,0.320572476221548
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y035_049,26,60,50.25722326268946,0.2733103768570661,0.06533480150551851,0.1648416804925134,0.4174751109922214
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y025_049,27,107,86.63970733816633,0.2228553112196666,0.04287050707661163,0.15004345167328878,0.3177898718348598
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y015_019,24,59,50.75216130376421,0.02323831179601116,0.02287368655719289,0.00329007505853186,0.14637359310193207
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y020_024,19,35,29.13286170088124,0.01904500837542709,0.01822459906227831,0.0028611441727403,0.11611204787668776
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y025_029,16,27,21.030417417792396,0.14049983683911232,0.07418281454216673,0.04674597089648481,0.3527127876628121
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y030_034,14,20,15.544937171548348,0.18330494730125,0.13477710806295817,0.03701733971730563,0.567195939228156
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y035_039,15,23,20.65768326880161,0.17508936580139858,0.07391040130568075,0.07222879762325066,0.3665582089732066
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y040_044,17,22,17.11376745620308,0.2879788874534075,0.1061187800330684,0.12790974509392317,0.5272547669091029
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y045_049,13,15,13.98596277371784,0.408283545638953,0.11878055835331636,0.20838092055451715,0.643957183050578
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,male,Y050_054,8,9,8.77112943351509,0.1313596077599848,0.12317482752192328,0.01790234086474237,0.5564528051069332
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y015_049,29,275,227.00183237266924,0.16815120578469597,0.02526473248821227,0.1242484293776957,0.2236059696413464
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y015_024,29,114,97.26957968856864,0.04231891071338301,0.01724380534840621,0.0188316791875398,0.092342882214074
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y025_034,28,99,75.1138488903165,0.24856154460222496,0.04893906671397731,0.1652267493051563,0.35600268163048693
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y035_049,26,62,56.569626262838725,0.2584201005366898,0.04918293969400696,0.17404759739217912,0.3655896705492325
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y025_049,29,161,130.383652303867,0.25230939698678484,0.03715321716737239,0.18658799267361303,0.33173873349409566
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y015_019,22,54,49.40920827150601,0.02489080609148999,0.02367942206720459,0.00375755167596975,0.14730723536790896
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y020_024,25,60,48.23535497040368,0.05808519675605422,0.02679494629223857,0.02306960736042607,0.1387025001200446
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y025_029,23,67,49.844926204838295,0.2154547327771302,0.06561183241078228,0.11373665466722176,0.37014880866008665
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y030_034,22,32,25.42595203923875,0.3201674997179927,0.10307518878142846,0.15694158182316387,0.5436779628063912
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y035_039,20,35,31.696302967736667,0.3299555157759617,0.07298194350160325,0.20499112931979444,0.48465832888024407
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y040_044,16,19,17.683014744592,0.2079133712163601,0.10461001450189056,0.07027058062189927,0.47687696923326145
prevalence,DEMO2010DHS,CY2010Q3,MWI_3_28_demo,Nsanje,all,female,Y045_049,7,8,7.726252157112952,0,0,,
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y015_049,850,14010,8738.54324047841,0.09023480471587109,0.00452855865172767,0.08174346087139676,0.09951262169226972
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y015_024,849,6160,3882.653022033556,0.03100914546850368,0.00304110980033423,0.02557230007419948,0.03755734903816921
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y025_034,844,4128,2513.4811041393573,0.10802508538375297,0.00816999561768566,0.0930238825544222,0.1251117070790255
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y035_049,832,3722,2342.926960333892,0.1694189129042707,0.00940624859157279,0.1517725222983862,0.1886606869084889
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y025_049,850,7850,4855.947924818585,0.1373453111457191,0.00705899461577648,0.12408648418419076,0.15177537816906786
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y015_019,819,3312,2085.808438842667,0.02189087831428376,0.00344886489119288,0.01605972490674652,0.02977520502517625
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y020_024,817,2848,1796.9918962553772,0.04146303578366468,0.00522587295794611,0.0323480355973462,0.05300576049174972
prevalence,DEMO2015DHS,CY2015Q4,MWI,Malawi - Demo,all,both,Y025_029,780,2167,1314.2182557594151,0.08246290965537365,0.00829492750115935,0.06759610713883886,0.10024790592451811
